id,date,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities
5389,8/23/13,Pocatello,0.57038,,42.8729,-112.4389,"(42.872900000000001, -112.4389)",Landslide,Mudslide,Medium,Downpour,,,0
5390,8/23/13,Huntington,22.93764,,39.4714,-111.1546,"(39.471400000000003, -111.1546)",Landslide,Debris flow,Medium,Downpour,,,0
5397,8/24/13,Soddy-Daisy,5.71688,,35.2865,-85.1789,"(35.286499999999997, -85.178899999999999)",Landslide,Mudslide,Small,Rain,,,0
5400,8/25/13,Morongo Valley,1.82682,,34.0588,-116.5671,"(34.058799999999998, -116.5671)",Landslide,Mudslide,Medium,Tropical cyclone,Ivo,,0
5403,8/26/13,Coatzintla,1.52983,,20.5004,-97.4647,"(20.500399999999999, -97.464699999999993)",Landslide,Landslide,Medium,Tropical cyclone,Fernand,,3
5405,8/26/13,Altotonga,2.85382,,19.7906,-97.2428,"(19.790600000000001, -97.242800000000003)",Landslide,Landslide,Medium,Tropical cyclone,Fernand,,1
5406,8/26/13,Yecuatla,3.7316,,19.8413,-96.8005,"(19.8413, -96.8005)",Landslide,Landslide,Medium,Downpour,,,9
5408,8/27/13,Sabanilla,4.87432,,10.1181,-84.2146,"(10.1181, -84.214600000000004)",Landslide,Landslide,Medium,Downpour,,,
5411,8/28/13,Telluride,9.89859,,37.8943,-107.7138,"(37.894300000000001, -107.71380000000001)",Landslide,Rockfall,Medium,Downpour,,,0
5415,8/29/13,Los Caminos,3.53737,,14.951,-87.9338,"(14.951000000000001, -87.933800000000005)",Landslide,Landslide,Medium,Downpour,,2,6
5418,8/29/13,Salmon,26.56626,,45.3871,-114.0541,"(45.387099999999997, -114.05410000000001)",Landslide,Debris flow,Medium,Downpour,,,0
5419,8/30/13,Banning,9.26566,,33.8426,-116.8648,"(33.842599999999997, -116.8648)",Landslide,Debris flow,Medium,Downpour,,,0
5420,8/30/13,Pahrump,18.54588,,36.1054,-115.8215,"(36.105400000000003, -115.8215)",Landslide,Mudslide,Medium,Rain,,,0
5432,09/02/2013,Mapleton,33.45684,,39.9638,-111.2517,"(39.963799999999999, -111.2517)",Landslide,Mudslide,Medium,Downpour,,,0
5433,09/02/2013,Mapleton,34.35735,,39.9575,-111.2445,"(39.957500000000003, -111.2445)",Landslide,Mudslide,Medium,Downpour,,,0
5434,09/02/2013,Mapleton,34.82356,,39.9565,-111.2388,"(39.956499999999998, -111.2388)",Landslide,Mudslide,Medium,Downpour,,,0
5435,09/02/2013,Huntington,13.94274,,39.4402,-111.0337,"(39.440199999999997, -111.0337)",Landslide,Mudslide,Medium,Downpour,,,0
5436,09/02/2013,Manti,1.65946,,39.2535,-111.6396,"(39.253500000000003, -111.6396)",Landslide,Mudslide,Medium,Downpour,,,0
5440,09/02/2013,Hailey,2.19542,,43.5097,-114.3388,"(43.509700000000002, -114.33880000000001)",Landslide,Mudslide,Small,Downpour,,,0
5451,09/05/2013,Idaho City,38.48521,,44.1144,-116.1053,"(44.114400000000003, -116.1053)",Landslide,Mudslide,Medium,Downpour,,,0
5474,09/06/2013,Julian,10.67044,,33.1697,-116.565,"(33.169699999999999, -116.565)",Landslide,Mudslide,Medium,Downpour,,,0
5475,09/07/2013,Pajapita,0.96647,,14.7254,-92.0335,"(14.7254, -92.033500000000004)",Landslide,Landslide,Large,Earthquake,,,0
5477,09/07/2013,Cedar Hills,2.3713,,40.4336,-111.7471,"(40.433599999999998, -111.7471)",Landslide,Debris flow,Medium,Downpour,,,0
5478,09/07/2013,Highland,5.49158,,40.4431,-111.7061,"(40.443100000000001, -111.70610000000001)",Landslide,Debris flow,Medium,Downpour,,,0
5479,09/07/2013,Highland,3.0622,,40.4733,-111.751,"(40.473300000000002, -111.751)",Landslide,Debris flow,Small,Downpour,,,0
5481,09/07/2013,Provo,2.97871,,40.2464,-111.6276,"(40.246400000000001, -111.6276)",Landslide,Landslide,Medium,Downpour,,,0
5483,09/08/2013,Preston,19.50083,,42.2322,-111.7272,"(42.232199999999999, -111.7272)",Landslide,Landslide,Medium,Downpour,,,0
5486,09/09/2013,Heroica Coscomatepec de Bravo,0.09971,,19.0719,-97.0474,"(19.071899999999999, -97.047399999999996)",Landslide,Landslide,Medium,Downpour,,2,14
5489,09/10/2013,Flagstaff,7.39122,,35.2588,-111.6179,"(35.258800000000001, -111.61790000000001)",Landslide,Landslide,Medium,Rain,,1,0
5496,09/11/2013,Mount Pleasant,24.76989,,39.5459,-111.1673,"(39.545900000000003, -111.1673)",Landslide,Rockfall,Medium,Downpour,,,0
5497,09/11/2013,Cottonwood Heights,5.23498,,40.6217,-111.7484,"(40.621699999999997, -111.7484)",Landslide,Mudslide,Medium,Downpour,,,0
5498,09/11/2013,Orangeville,12.9509,,39.2751,-111.1903,"(39.275100000000002, -111.19029999999999)",Landslide,Debris flow,Medium,Downpour,,,0
5501,09/12/2013,Boulder,15.39663,,40.1192,-105.3896,"(40.119199999999999, -105.3896)",Landslide,Landslide,Very_large,Rain,,,3
5502,09/12/2013,Duchesne,7.44914,,40.1107,-110.4572,"(40.110700000000001, -110.4572)",Landslide,Mudslide,Medium,Downpour,,,0
5503,09/12/2013,Fort Carson,5.13887,,38.7439,-104.8474,"(38.743899999999996, -104.84739999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5504,09/12/2013,Mountain Home,22.84271,,43.2804,-115.4953,"(43.2804, -115.4953)",Landslide,Mudslide,Medium,Downpour,,,0
5506,09/12/2013,Marbleton,30.39279,,42.2872,-110.1938,"(42.287199999999999, -110.1938)",Landslide,Mudslide,Medium,Downpour,,,0
5507,09/12/2013,Marbleton,41.69882,,42.1823,-110.1843,"(42.182299999999998, -110.18429999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5508,09/12/2013,Boulder,2.37394,,40.0116,-105.298,"(40.011600000000001, -105.298)",Landslide,Mudslide,Medium,Rain,,,0
5509,09/12/2013,Coal Creek,3.762,,39.8958,-105.3357,"(39.895800000000001, -105.3357)",Landslide,Landslide,Medium,Rain,,,
5510,09/12/2013,Coal Creek,6.81843,,39.8839,-105.3033,"(39.883899999999997, -105.30329999999999)",Landslide,Landslide,Medium,Rain,,,
5511,09/12/2013,Mountain Home,28.84649,,43.34,-115.4769,"(43.34, -115.4769)",Landslide,Mudslide,Medium,Downpour,,,0
5512,09/12/2013,Mountain Home,27.81611,,43.3575,-115.5397,"(43.357500000000002, -115.5397)",Landslide,Mudslide,Medium,Downpour,,,0
5513,09/12/2013,Mountain Home,30.71907,,43.3877,-115.5441,"(43.387700000000002, -115.5441)",Landslide,Mudslide,Medium,Downpour,,,0
5514,09/12/2013,Mountain Home,31.78115,,43.4026,-115.5605,"(43.4026, -115.5605)",Landslide,Mudslide,Medium,Downpour,,,0
5515,09/12/2013,Mountain Home,27.87603,,43.3359,-115.4894,"(43.335900000000002, -115.4894)",Landslide,Mudslide,Medium,Downpour,,,0
5516,09/12/2013,Mountain Home,32.7157,,43.4205,-115.6043,"(43.420499999999997, -115.60429999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5517,09/12/2013,Boulder,9.54612,,40.0505,-105.3724,"(40.0505, -105.3724)",Landslide,Mudslide,Medium,Downpour,,,0
5518,09/12/2013,Idaho City,13.92607,,43.7553,-115.975,"(43.755299999999998, -115.97499999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5519,09/12/2013,Idaho City,13.92607,,43.7553,-115.975,"(43.755299999999998, -115.97499999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5520,09/12/2013,Mountain Home,39.14705,,43.4122,-115.3971,"(43.412199999999999, -115.39709999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5521,09/12/2013,Mountain Home,40.70609,,43.4234,-115.3855,"(43.423400000000001, -115.38549999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5522,09/12/2013,Mountain Home,32.66456,Burned area,43.365,-115.4442,"(43.365000000000002, -115.4442)",Landslide,Mudslide,Medium,Downpour,,,0
5523,9/13/13,Herriman,10.80925,,40.4893,-112.1563,"(40.4893, -112.1563)",Landslide,Landslide,Medium,Downpour,,,0
5524,9/14/13,Albuquerque,2.54139,,35.0952,-106.6265,"(35.095199999999998, -106.62649999999999)",Landslide,Mudslide,Small,Downpour,,,0
5525,9/14/13,Eagle,8.21552,,43.7521,-116.2885,"(43.752099999999999, -116.2885)",Landslide,Mudslide,Medium,Rain,,,0
5526,9/14/13,San Andrés Huayapam,11.8349,,17.1933,-96.6045,"(17.193300000000001, -96.604500000000002)",Landslide,Landslide,Very_large,Tropical cyclone,Ingrid,,1
5527,9/15/13,Fontezuelas,9.78251,,20.5402,-98.9492,"(20.540199999999999, -98.949200000000005)",Landslide,Landslide,Very_large,Tropical cyclone,Ingrid,,3
5528,9/15/13,Tlatlauquitepec,0.30326,,19.849,-97.4997,"(19.849, -97.499700000000004)",Landslide,Landslide,Very_large,Tropical cyclone,Ingrid,1,3
5529,9/15/13,Estes Park,9.31567,,40.2935,-105.529,"(40.293500000000002, -105.529)",Landslide,Landslide,Medium,Tropical cyclone,Manuel,,0
5530,9/15/13,Acapulco,0.90692,,16.8638,-99.8816,"(16.863800000000001, -99.881600000000006)",Landslide,Mudslide,Very_large,Downpour,,,
5532,9/16/13,Altotonga,0.50188,,19.7615,-97.2422,"(19.761500000000002, -97.242199999999997)",Landslide,Landslide,Medium,Tropical cyclone,Ingrid,8,12
5534,9/16/13,Atoyac de Álvarez,32.12708,Deforested slope,17.3461,-100.1681,"(17.3461, -100.1681)",Landslide,Mudslide,Medium,Tropical cyclone,Manuel,4,71
5538,9/16/13,San Pablo Atzompa,14.04274,,17.225,-98.5,"(17.225000000000001, -98.5)",Landslide,Landslide,Medium,Downpour,,,0
5539,9/16/13,Atzala,5.24855,,18.5938,-98.5539,"(18.593800000000002, -98.553899999999999)",Landslide,Landslide,Medium,Tropical cyclone,Manyi,,0
5540,9/16/13,Sabanilla,10.32968,,10.1648,-84.1933,"(10.1648, -84.193299999999994)",Landslide,Landslide,Medium,Tropical cyclone,Manuel,,
5541,9/16/13,Santo Domingo,9.85736,,10.1528,-84.1489,"(10.152799999999999, -84.148899999999998)",Landslide,Landslide,Medium,Tropical cyclone,Manuel,,0
5542,9/16/13,Tetlaxco,4.5182,,19.0603,-97.1009,"(19.060300000000002, -97.100899999999996)",Landslide,Landslide,Medium,Tropical cyclone,Manuel,,13
5543,9/16/13,Chilpancingo de los Bravos,0.88149,,17.5482,-99.5137,"(17.548200000000001, -99.5137)",Landslide,Mudslide,Medium,Tropical cyclone,Ingrid,,4
5544,9/18/13,Herriman,9.5519,,40.5366,-112.1418,"(40.5366, -112.1418)",Landslide,Landslide,Medium,Mining digging,,,0
5545,9/19/13,Durango,7.53236,,37.335,-107.8397,"(37.335000000000001, -107.83969999999999)",Landslide,Debris flow,Medium,Downpour,,,0
5546,9/19/13,Durango,5.78799,,37.3233,-107.8546,"(37.323300000000003, -107.8546)",Landslide,Mudslide,Medium,Downpour,,,0
5547,9/19/13,Durango,8.65408,,37.3466,-107.8406,"(37.346600000000002, -107.84059999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5560,9/29/13,Idaho City,39.35619,,43.8187,-115.3455,"(43.8187, -115.3455)",Landslide,Landslide,Large,Continuous rain,,,0
5561,9/29/13,Idaho City,44.26251,,43.8161,-115.2846,"(43.816099999999999, -115.2846)",Landslide,Landslide,Medium,Downpour,,,0
5562,9/29/13,Las Cumbres,2.81479,,9.0655,-79.5516,"(9.0655000000000001, -79.551599999999993)",Landslide,Landslide,Medium,Downpour,,,
5564,9/30/13,Buena Vista,16.21071,,38.7205,-106.2342,"(38.720500000000001, -106.2342)",Landslide,Landslide,Medium,Unknown,,1,5
5566,9/30/13,Southbridge,2.82925,,42.1004,-72.0295,"(42.1004, -72.029499999999999)",Landslide,Landslide,Medium,Continuous rain,,,0
5571,10/03/2013,Tilarán,12.21952,,10.5543,-84.8946,"(10.5543, -84.894599999999997)",Landslide,Landslide,Medium,Mining digging,,,
5576,10/05/2013,Winona,4.83306,,44.0222,-91.5929,"(44.022199999999998, -91.5929)",Landslide,Mudslide,Small,Downpour,,,0
5577,10/05/2013,Trempealeau,5.10967,,44.01,-91.5055,"(44.01, -91.505499999999998)",Landslide,Mudslide,Small,Downpour,,,0
5590,10/08/2013,Jackson,70.82902,,43.7495,-109.9673,"(43.749499999999998, -109.96729999999999)",Landslide,Landslide,Medium,Unknown,,,0
5591,10/08/2013,Tilarán,12.18115,,10.5546,-84.8955,"(10.554600000000001, -84.895499999999998)",Landslide,Landslide,Medium,Rain,,,2
5640,11/14/13,Scarborough,3.22335,,11.2109,-60.7429,"(11.210900000000001, -60.742899999999999)",Landslide,Landslide,Medium,Downpour,,,0
5641,11/14/13,Scarborough,3.88123,,11.2084,-60.7582,"(11.208399999999999, -60.758200000000002)",Landslide,Landslide,Medium,Downpour,,,0
5653,11/20/13,Montgomery,13.31637,,38.1077,-81.4493,"(38.107700000000001, -81.449299999999994)",Landslide,Mudslide,Medium,Unknown,,,0
5663,11/27/13,Hoboken,0.90146,,40.7427,-74.0429,"(40.742699999999999, -74.042900000000003)",Landslide,Mudslide,Small,Unknown,,,0
5675,12/06/2013,Logan,8.7665,,37.7811,-81.942,"(37.781100000000002, -81.941999999999993)",Landslide,Mudslide,Medium,Downpour,,,0
5677,12/06/2013,Alum Creek,2.09924,,38.3046,-81.8131,"(38.304600000000001, -81.813100000000006)",Landslide,Landslide,Medium,Other,,,0
5678,12/07/2013,Logan,8.7665,,37.7811,-81.942,"(37.781100000000002, -81.941999999999993)",Landslide,Mudslide,Medium,Downpour,,,0
5680,12/07/2013,Gilbert Creek,14.11991,,37.4633,-81.8206,"(37.463299999999997, -81.820599999999999)",Landslide,Mudslide,Medium,Downpour,,,0
5684,12/10/2013,Logan,9.11798,,37.7786,-81.9395,"(37.778599999999997, -81.939499999999995)",Landslide,Mudslide,Medium,Downpour,,,0
5690,12/11/2013,Sangre Grande,26.68822,,10.8237,-61.0955,"(10.823700000000001, -61.095500000000001)",Landslide,Mudslide,Medium,Rain,,,0
5691,12/12/2013,Hildale,19.18959,,37.1629,-113.0508,"(37.1629, -113.0508)",Landslide,Rockfall,Medium,Freeze thaw,,,2
5693,12/16/13,Olcuatitán,4.32007,,18.1563,-92.979,"(18.156300000000002, -92.978999999999999)",Landslide,Landslide,Medium,Continuous rain,,,
5697,12/19/13,Ramona,3.30093,,33.0375,-116.8331,"(33.037500000000001, -116.8331)",Landslide,Mudslide,Small,Rain,,,0
5704,12/21/13,Cheswick,1.60422,,40.5276,-79.7953,"(40.5276, -79.795299999999997)",Landslide,Landslide,Small,Unknown,,,0
5705,12/21/13,Lower Burrell,3.06925,,40.542,-79.7241,"(40.542000000000002, -79.724100000000007)",Landslide,Landslide,Small,Unknown,,,0
5709,12/22/13,Hindman,9.94567,,37.4046,-82.9083,"(37.404600000000002, -82.908299999999997)",Landslide,Mudslide,Small,Rain,,,0
5715,12/24/13,Pont Cassé,4.20239,,15.3288,-61.347,"(15.328799999999999, -61.347000000000001)",Landslide,Mudslide,Large,Downpour,,,0
5718,12/24/13,Praslin,3.81469,,13.8891,-60.9268,"(13.889099999999999, -60.9268)",Landslide,Landslide,Large,Downpour,,,
5719,12/24/13,Georgetown,8.63974,,13.3382,-61.1912,"(13.338200000000001, -61.191200000000002)",Landslide,Landslide,Very_large,Downpour,,,5
5720,12/24/13,Portsmouth,5.92994,,15.6308,-61.441,"(15.630800000000001, -61.441000000000003)",Landslide,Landslide,Medium,Downpour,,,0
5721,12/24/13,Soufrière,1.80847,,15.2174,-61.3583,"(15.2174, -61.3583)",Landslide,Landslide,Medium,Downpour,,,0
5730,12/27/13,Oceana,22.89616,,37.8765,-81.5076,"(37.8765, -81.507599999999996)",Landslide,Landslide,Medium,Unknown,,,0
5731,12/28/13,El Sauzal,12.365,Below road,31.978,-116.7776,"(31.978000000000002, -116.77760000000001)",Landslide,Mudslide,Medium,Downpour,,,0
5732,12/28/13,Gorham,17.23167,,44.2637,-71.3026,"(44.2637, -71.302599999999998)",Landslide,Snow avalanche,Medium,Other,,2,0
5735,12/30/13,Welch,12.7902,,37.4204,-81.4409,"(37.420400000000001, -81.440899999999999)",Landslide,Landslide,Small,Unknown,,,0
5743,01/02/2014,Newcomerstown,7.31418,Below road,40.2205,-81.5529,"(40.220500000000001, -81.552899999999994)",Landslide,Landslide,Medium,Unknown,,0,0
5744,01/02/2014,Bryson City,13.70206,Unknown,35.3991,-83.5909,"(35.399099999999997, -83.590900000000005)",Landslide,Landslide,Medium,unknown,,0,0
5754,01/07/2014,Saint Joseph,2.38605,Above road,15.421,-61.4285,"(15.420999999999999, -61.4285)",Landslide,Landslide,Medium,unknown,,0,0
5777,1/14/14,Pittsburgh,1.31322,Above road,40.429,-79.9988,"(40.429000000000002, -79.998800000000003)",Landslide,Landslide,Medium,unknown,,0,0
5785,1/14/14,Brentwood,1.87113,Natural slope,40.3865,-79.9675,"(40.386499999999998, -79.967500000000001)",Landslide,Landslide,Medium,unknown,,0,0
5841,02/05/2014,Morehead,10.34977,Above road,38.1181,-83.5162,"(38.118099999999998, -83.516199999999998)",Landslide,Landslide,Medium,Rain,,0,0
5842,02/05/2014,Prestonsburg,13.34216,Above road,37.5455,-82.7779,"(37.545499999999997, -82.777900000000002)",Landslide,Mudslide,Medium,unknown,,0,0
5859,02/11/2014,Joseph,22.16606,Unknown,45.1623,-117.3062,"(45.162300000000002, -117.3062)",Landslide,Snow avalanche,Large,unknown,,2,2
5868,2/14/14,Cumbitara,16.97776,Unknown,1.6818,-77.7319,"(1.6818, -77.731899999999996)",Landslide,Landslide,Large,Downpour,,12,5
5871,2/15/14,Hamilton,0.89751,Above road,32.3032,-64.7792,"(32.303199999999997, -64.779200000000003)",Landslide,Landslide,Medium,Downpour,,0,0
5888,2/21/14,Ludlow,1.22118,Above road,39.0963,-84.5607,"(39.096299999999999, -84.560699999999997)",Landslide,Mudslide,medium,Continuous rain,,0,0
5893,2/22/14,Prestonsburg,11.74439,Above road,37.5927,-82.8679,"(37.592700000000001, -82.867900000000006)",Landslide,Mudslide,Medium,Snowfall snowmelt,,0,0
5896,2/23/14,Newport,1.39322,Above road,39.1037,-84.4995,"(39.103700000000003, -84.499499999999998)",Landslide,Mudslide,Medium,Snowfall snowmelt,,0,0
5903,2/27/14,South Weber,0.87758,Above road,41.1272,-111.9381,"(41.127200000000002, -111.93810000000001)",Landslide,Landslide,medium,Downpour,,0,0
5915,03/03/2014,Pikeville,7.48881,Above road,37.4285,-82.5745,"(37.4285, -82.5745)",Landslide,Mudslide,large,Snowfall snowmelt,,0,0
5917,03/04/2014,Booneville,22.52336,Above road,37.3486,-83.4771,"(37.348599999999998, -83.477099999999993)",Landslide,Mudslide,large,Continuous rain,,0,0
5944,03/12/2014,Aspinwall,1.01041,Above road,40.4826,-79.9021,"(40.482599999999998, -79.902100000000004)",Landslide,Mudslide,Medium,unknown,,0,0
5945,03/12/2014,Park Hills,1.35697,Above road,39.0821,-84.5245,"(39.082099999999997, -84.524500000000003)",Landslide,Landslide,Medium,unknown,,0,0
5948,3/13/14,Saint Bernard,3.98882,Above road,39.1396,-84.5284,"(39.139600000000002, -84.528400000000005)",Landslide,Landslide,Medium,Continuous rain,,0,0
5950,3/14/14,Manor,1.72576,Above road,40.3204,-79.68,"(40.320399999999999, -79.680000000000007)",Landslide,Landslide,small,unknown,,0,0
5951,3/15/14,Mount Oliver,3.52327,Above road,40.428,-79.9504,"(40.427999999999997, -79.950400000000002)",Landslide,Landslide,medium,unknown,,0,0
5957,3/13/14,Palmira,7.70237,Unknown,3.5181,-76.2244,"(3.5181, -76.224400000000003)",Landslide,Mudslide,Large,Continuous rain,,2,2
5959,3/16/14,Palermo,0.00003,Unknown,2.8917,-75.4375,"(2.8917000000000002, -75.4375)",Landslide,mudslide,Large,Continuous rain,,0,1
5960,3/16/14,Bucaramanga,1.33829,Unknown,7.1133,-73.1205,"(7.1132999999999997, -73.120500000000007)",Landslide,mudslide,Large,Continuous rain,,0,2
5961,3/17/14,Pittsburgh,1.91563,Above road,40.4519,-79.9787,"(40.451900000000002, -79.978700000000003)",Landslide,mudslide,Medium,unknown,,0,0
5967,3/20/14,Stratford,0.76857,Above road,41.2008,-73.1157,"(41.200800000000001, -73.115700000000004)",Landslide,Mudslide,Small,Continuous rain,,0,0
5973,3/26/14,Fort Thomas,0.84033,Above road,39.0787,-84.4386,"(39.078699999999998, -84.438599999999994)",Landslide,Landslide,small,unknown,,0,0
5977,3/29/14,Nedrow,7.01558,Unknown,42.9429,-76.0673,"(42.942900000000002, -76.067300000000003)",Landslide,Mudslide,Small,Rain,,0,0
5981,04/04/2014,Carrollton,5.24704,Unknown,38.689,-85.2388,"(38.689, -85.238799999999998)",Landslide,Landslide,Small,Rain,,0,0
5983,04/06/2014,Carrollton,5.11169,Unknown,38.6914,-85.2366,"(38.691400000000002, -85.236599999999996)",Landslide,Landslide,Small,Rain,,0,0
5985,04/07/2014,Vestavia Hills,0.90573,Above road,33.4407,-86.7896,"(33.4407, -86.789599999999993)",Landslide,Mudslide,Small,Downpour,,0,0
5987,04/08/2014,Pittsburgh,1.556,Above road,40.4381,-80.0176,"(40.438099999999999, -80.017600000000002)",Landslide,Landslide,Medium,Rain,,0,0
5988,04/09/2014,The Village of Indian Hill,2.22788,Above road,39.2341,-84.3118,"(39.234099999999998, -84.311800000000005)",Landslide,Mudslide,Small,Rain,,0,0
5992,04/12/2014,Warrensburg,2.17558,Above road,43.4825,-73.7946,"(43.482500000000002, -73.794600000000003)",Landslide,Mudslide,Small,Rain,,0,0
5993,04/12/2014,Wayne,8.50992,Above road,38.163,-82.5052,"(38.162999999999997, -82.505200000000002)",Landslide,Mudslide,Small,Rain,,0,0
6002,05/01/2014,Sea Cliff,0.6923,Retaining wall,40.8478,-73.6527,"(40.847799999999999, -73.652699999999996)",Landslide,Landslide,Small,Rain,,0,0
6003,4/30/14,Baltimore,5.94285,Retaining wall,39.3194,-76.6163,"(39.319400000000002, -76.616299999999995)",Landslide,Landslide,Medium,Downpour,,0,0
6004,4/30/14,Prestonsburg,13.32465,Unknown,37.5457,-82.7778,"(37.545699999999997, -82.777799999999999)",Landslide,Mudslide,Small,Rain,,0,0
6006,05/01/2014,Charlestown,4.24402,Below road,39.2902,-76.6651,"(39.290199999999999, -76.665099999999995)",Landslide,Mudslide,Small,Rain,,0,0
6007,4/30/14,Alpine,1.62138,Above road,40.949,-73.8992,"(40.948999999999998, -73.899199999999993)",Landslide,Mudslide,Small,Downpour,,0,0
6023,5/13/14,Pittsburgh,1.27111,Above road,40.4301,-80.0017,"(40.430100000000003, -80.0017)",Landslide,Landslide,Small,Rain,,0,0
6026,5/15/14,Shokan,26.62969,Above road,42.1633,-74.4086,"(42.1633, -74.408600000000007)",Landslide,Landslide,Medium,Rain,,0,0
6028,5/16/14,Lexington,20.62473,Above road,37.9425,-79.5653,"(37.942500000000003, -79.565299999999993)",Landslide,Mudslide,Small,Rain,,0,0
6038,5/25/14,Cedaredge,16.89741,Natural slope,39.1652,-107.8476,"(39.165199999999999, -107.8476)",Landslide,Complex,Very_large,Rain,,0,3
6039,5/27/14,Keystone,8.62122,Above road,39.632,-105.8961,"(39.631999999999998, -105.8961)",Landslide,Mudslide,Small,Rain,,0,0
6040,5/30/14,San Pedro Necta,0.91108,Natural slope,15.4918,-91.7671,"(15.4918, -91.767099999999999)",Landslide,Mudslide,Small,Downpour,,7,6
6045,06/01/2014,Mendota Heights,1.73479,Above road,44.8979,-93.1471,"(44.8979, -93.147099999999995)",Landslide,Mudslide,Small,Continuous rain,,0,0
6046,06/01/2014,Eden Prairie,0.15271,Mine construction,44.8533,-93.4707,"(44.853299999999997, -93.470699999999994)",Landslide,Mudslide,Medium,Downpour,,0,0
